Plot Title: Gillet Pond,,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422126, SEN S/N: 21422126)","Intensity, lum/ft² (LGR S/N: 21422126, SEN S/N: 21422126)",Coupler Attached (LGR S/N: 21422126),Coupler Detached (LGR S/N: 21422126),Host Connected (LGR S/N: 21422126),Stopped (LGR S/N: 21422126),End Of File (LGR S/N: 21422126)
155,6/14/2024 2:30,64.996,0,,,,,
156,6/14/2024 2:45,65.167,0,,,,,
157,6/14/2024 3:00,65.167,0,,,,,
158,6/14/2024 3:15,65.167,0,,,,,
159,6/14/2024 3:30,65.167,0,,,,,
160,6/14/2024 3:45,64.996,0,,,,,
161,6/14/2024 4:00,64.652,0,,,,,
162,6/14/2024 4:15,64.652,0,,,,,
163,6/14/2024 4:30,64.481,0,,,,,
164,6/14/2024 4:45,64.31,0,,,,,
165,6/14/2024 5:00,64.31,0,,,,,
166,6/14/2024 5:15,64.139,0,,,,,
167,6/14/2024 5:30,64.139,0,,,,,
168,6/14/2024 5:45,64.139,0,,,,,
169,6/14/2024 6:00,64.139,3,,,,,
170,6/14/2024 6:15,64.31,4,,,,,
171,6/14/2024 6:30,64.481,4,,,,,
172,6/14/2024 6:45,64.652,10,,,,,
173,6/14/2024 7:00,65.167,8,,,,,
174,6/14/2024 7:15,65.509,12,,,,,
175,6/14/2024 7:30,65.851,11,,,,,
176,6/14/2024 7:45,66.366,19,,,,,
177,6/14/2024 8:00,67.05,17,,,,,
178,6/14/2024 8:15,67.221,21,,,,,
179,6/14/2024 8:30,67.735,31,,,,,
180,6/14/2024 8:45,69.107,40,,,,,
181,6/14/2024 9:00,68.934,40,,,,,
182,6/14/2024 9:15,68.934,27,,,,,
183,6/14/2024 9:30,70.137,106,,,,,
184,6/14/2024 9:45,73.407,152,,,,,
185,6/14/2024 10:00,74.098,81,,,,,
186,6/14/2024 10:15,73.753,28,,,,,
187,6/14/2024 10:30,74.964,46,,,,,
188,6/14/2024 10:45,74.271,20,,,,,
189,6/14/2024 11:00,76.006,110,,,,,
190,6/14/2024 11:15,76.528,50,,,,,
191,6/14/2024 11:30,77.225,168,,,,,
192,6/14/2024 11:45,78.449,126,,,,,
193,6/14/2024 12:00,80.911,144,,,,,
194,6/14/2024 12:15,80.382,152,,,,,
195,6/14/2024 12:30,79.502,48,,,,,
196,6/14/2024 12:45,81.797,136,,,,,
197,6/14/2024 13:00,81.621,29,,,,,
198,6/14/2024 13:15,85.194,112,,,,,
199,6/14/2024 13:30,85.735,75,,,,,
200,6/14/2024 13:45,86.097,79,,,,,
201,6/14/2024 14:00,86.823,82,,,,,
202,6/14/2024 14:15,86.277,81,,,,,
203,6/14/2024 14:30,86.459,83,,,,,
204,6/14/2024 14:45,86.459,29,,,,,
205,6/14/2024 15:00,87.552,70,,,,,
206,6/14/2024 15:15,87.552,69,,,,,
207,6/14/2024 15:30,87.733,44,,,,,
208,6/14/2024 15:45,83.935,25,,,,,
209,6/14/2024 16:00,85.554,59,,,,,
210,6/14/2024 16:15,83.757,14,,,,,
211,6/14/2024 16:30,80.735,9,,,,,
212,6/14/2024 16:45,78.098,7,,,,,
213,6/14/2024 17:00,76.181,12,,,,,
214,6/14/2024 17:15,75.312,15,,,,,
215,6/14/2024 17:30,74.619,19,,,,,
216,6/14/2024 17:45,73.926,24,,,,,
217,6/14/2024 18:00,73.407,11,,,,,
218,6/14/2024 18:15,73.062,7,,,,,
219,6/14/2024 18:30,72.545,5,,,,,
220,6/14/2024 18:45,72.545,11,,,,,
221,6/14/2024 19:00,72.199,12,,,,,
222,6/14/2024 19:15,71.683,11,,,,,
223,6/14/2024 19:30,71.339,11,,,,,
224,6/14/2024 19:45,70.651,9,,,,,
225,6/14/2024 20:00,69.964,4,,,,,
226,6/14/2024 20:15,69.622,3,,,,,
227,6/14/2024 20:30,68.934,0,,,,,
228,6/14/2024 20:45,68.592,0,,,,,
229,6/14/2024 21:00,68.421,0,,,,,
230,6/14/2024 21:15,68.077,0,,,,,
231,6/14/2024 21:30,67.564,0,,,,,
232,6/14/2024 21:45,67.221,0,,,,,
233,6/14/2024 22:00,67.05,0,,,,,
234,6/14/2024 22:15,66.708,0,,,,,
235,6/14/2024 22:30,66.537,0,,,,,
236,6/14/2024 22:45,66.366,0,,,,,
237,6/14/2024 23:00,66.022,0,,,,,
238,6/14/2024 23:15,65.509,0,,,,,
239,6/14/2024 23:30,64.996,0,,,,,
240,6/14/2024 23:45,64.481,0,,,,,
241,6/15/2024 0:00,64.139,0,,,,,
242,6/15/2024 0:15,63.797,0,,,,,
243,6/15/2024 0:30,63.455,0,,,,,
244,6/15/2024 0:45,62.94,0,,,,,
245,6/15/2024 1:00,62.598,0,,,,,
246,6/15/2024 1:15,62.425,0,,,,,
247,6/15/2024 1:30,62.254,0,,,,,
248,6/15/2024 1:45,62.083,0,,,,,
249,6/15/2024 2:00,61.741,0,,,,,
250,6/15/2024 2:15,61.741,0,,,,,
251,6/15/2024 2:30,61.398,0,,,,,
252,6/15/2024 2:45,60.712,0,,,,,
253,6/15/2024 3:00,60.368,0,,,,,
254,6/15/2024 3:15,59.851,0,,,,,
255,6/15/2024 3:30,59.508,0,,,,,
256,6/15/2024 3:45,58.993,0,,,,,
257,6/15/2024 4:00,58.82,0,,,,,
258,6/15/2024 4:15,58.476,0,,,,,
259,6/15/2024 4:30,58.303,0,,,,,
260,6/15/2024 4:45,57.958,0,,,,,
261,6/15/2024 5:00,57.614,0,,,,,
262,6/15/2024 5:15,57.268,0,,,,,
263,6/15/2024 5:30,56.923,1,,,,,
264,6/15/2024 5:45,56.75,2,,,,,
265,6/15/2024 6:00,56.577,2,,,,,
266,6/15/2024 6:15,56.404,3,,,,,
267,6/15/2024 6:30,56.404,4,,,,,
268,6/15/2024 6:45,57.268,30,,,,,
269,6/15/2024 7:00,57.785,40,,,,,
270,6/15/2024 7:15,58.82,60,,,,,
271,6/15/2024 7:30,59.508,90,,,,,
272,6/15/2024 7:45,60.539,115,,,,,
273,6/15/2024 8:00,61.912,128,,,,,
274,6/15/2024 8:15,62.94,128,,,,,
275,6/15/2024 8:30,64.139,128,,,,,
276,6/15/2024 8:45,65.851,128,,,,,
277,6/15/2024 9:00,67.392,126,,,,,
278,6/15/2024 9:15,68.934,136,,,,,
279,6/15/2024 9:30,69.964,144,,,,,
280,6/15/2024 9:45,71.339,160,,,,,
281,6/15/2024 10:00,72.718,168,,,,,
282,6/15/2024 10:15,73.407,176,,,,,
283,6/15/2024 10:30,73.234,200,,,,,
284,6/15/2024 10:45,74.619,216,,,,,
285,6/15/2024 11:00,75.659,176,,,,,
286,6/15/2024 11:15,77.225,176,,,,,
287,6/15/2024 11:30,78.449,168,,,,,
288,6/15/2024 11:45,79.151,176,,,,,
289,6/15/2024 12:00,77.574,65,,,,,
290,6/15/2024 12:15,78.8,160,,,,,
291,6/15/2024 12:30,79.151,67,,,,,
292,6/15/2024 12:45,78.624,69,,,,,
293,6/15/2024 13:00,78.098,152,,,,,
294,6/15/2024 13:15,77.923,118,,,,,
295,6/15/2024 13:30,80.559,152,,,,,
296,6/15/2024 13:45,79.151,64,,,,,
297,6/15/2024 14:00,81.442,99,,,,,
298,6/15/2024 14:15,80.029,90,,,,,
299,6/15/2024 14:30,80.382,85,,,,,
300,6/15/2024 14:45,77.05,87,,,,,
301,6/15/2024 15:00,80.206,27,,,,,
302,6/15/2024 15:15,79.678,41,,,,,
303,6/15/2024 15:30,77.574,23,,,,,
304,6/15/2024 15:45,76.354,76,,,,,
305,6/15/2024 16:00,77.225,65,,,,,
306,6/15/2024 16:15,76.181,32,,,,,
307,6/15/2024 16:30,72.718,9,,,,,
308,6/15/2024 16:45,70.137,8,,,,,
309,6/15/2024 17:00,68.248,7,,,,,
310,6/15/2024 17:15,66.879,8,,,,,
311,6/15/2024 17:30,65.68,6,,,,,
312,6/15/2024 17:45,64.825,5,,,,,
313,6/15/2024 18:00,63.968,5,,,,,
314,6/15/2024 18:15,63.282,4,,,,,
315,6/15/2024 18:30,62.769,3,,,,,
316,6/15/2024 18:45,62.083,2,,,,,
317,6/15/2024 19:00,61.569,2,,,,,
318,6/15/2024 19:15,61.398,1,,,,,
319,6/15/2024 19:30,60.712,1,,,,,
320,6/15/2024 19:45,60.368,1,,,,,
321,6/15/2024 20:00,60.024,0,,,,,
322,6/15/2024 20:15,59.68,0,,,,,
323,6/15/2024 20:30,59.508,0,,,,,
324,6/15/2024 20:45,58.993,0,,,,,
325,6/15/2024 21:00,58.476,0,,,,,
326,6/15/2024 21:15,58.131,0,,,,,
327,6/15/2024 21:30,57.614,0,,,,,
328,6/15/2024 21:45,57.268,0,,,,,
329,6/15/2024 22:00,56.75,0,,,,,
330,6/15/2024 22:15,56.23,0,,,,,
331,6/15/2024 22:30,55.537,0,,,,,
332,6/15/2024 22:45,55.189,0,,,,,
333,6/15/2024 23:00,54.842,0,,,,,
334,6/15/2024 23:15,54.669,0,,,,,
335,6/15/2024 23:30,54.322,0,,,,,
336,6/15/2024 23:45,53.973,0,,,,,
337,6/16/2024 0:00,53.623,0,,,,,
338,6/16/2024 0:15,53.274,0,,,,,
339,6/16/2024 0:30,52.925,0,,,,,
340,6/16/2024 0:45,52.576,0,,,,,
341,6/16/2024 1:00,52.401,0,,,,,
342,6/16/2024 1:15,52.05,0,,,,,
343,6/16/2024 1:30,51.874,0,,,,,
344,6/16/2024 1:45,51.523,0,,,,,
345,6/16/2024 2:00,51.346,0,,,,,
346,6/16/2024 2:15,50.995,0,,,,,
347,6/16/2024 2:30,50.819,0,,,,,
348,6/16/2024 2:45,50.643,0,,,,,
349,6/16/2024 3:00,50.643,0,,,,,
350,6/16/2024 3:15,50.466,0,,,,,
351,6/16/2024 3:30,50.29,0,,,,,
352,6/16/2024 3:45,49.937,0,,,,,
353,6/16/2024 4:00,49.937,0,,,,,
354,6/16/2024 4:15,49.759,0,,,,,
355,6/16/2024 4:30,49.404,0,,,,,
356,6/16/2024 4:45,49.404,0,,,,,
357,6/16/2024 5:00,49.228,0,,,,,
358,6/16/2024 5:15,49.05,0,,,,,
359,6/16/2024 5:30,48.871,1,,,,,
360,6/16/2024 5:45,48.695,2,,,,,
361,6/16/2024 6:00,48.871,2,,,,,
362,6/16/2024 6:15,48.871,3,,,,,
363,6/16/2024 6:30,48.695,4,,,,,
364,6/16/2024 6:45,49.759,34,,,,,
365,6/16/2024 7:00,50.819,47,,,,,
366,6/16/2024 7:15,52.225,69,,,,,
367,6/16/2024 7:30,54.322,105,,,,,
368,6/16/2024 7:45,56.057,127,,,,,
369,6/16/2024 8:00,57.958,144,,,,,
370,6/16/2024 8:15,59.851,144,,,,,
371,6/16/2024 8:30,61.912,144,,,,,
372,6/16/2024 8:45,63.797,136,,,,,
373,6/16/2024 9:00,65.68,136,,,,,
374,6/16/2024 9:15,67.906,152,,,,,
375,6/16/2024 9:30,69.622,160,,,,,
376,6/16/2024 9:45,71.683,176,,,,,
377,6/16/2024 10:00,73.407,184,,,,,
378,6/16/2024 10:15,75.139,184,,,,,
379,6/16/2024 10:30,76.528,200,,,,,
380,6/16/2024 10:45,76.876,168,,,,,
381,6/16/2024 11:00,78.449,200,,,,,
382,6/16/2024 11:15,79.678,192,,,,,
383,6/16/2024 11:30,81.09,192,,,,,
384,6/16/2024 11:45,82.864,160,,,,,
385,6/16/2024 12:00,82.864,168,,,,,
386,6/16/2024 12:15,83.399,152,,,,,
387,6/16/2024 12:30,83.399,128,,,,,
388,6/16/2024 12:45,84.295,123,,,,,
389,6/16/2024 13:00,83.399,101,,,,,
390,6/16/2024 13:15,83.043,95,,,,,
391,6/16/2024 13:30,81.09,104,,,,,
392,6/16/2024 13:45,80.559,94,,,,,
393,6/16/2024 14:00,81.975,93,,,,,
394,6/16/2024 14:15,82.686,116,,,,,
395,6/16/2024 14:30,83.757,100,,,,,
396,6/16/2024 14:45,84.295,87,,,,,
397,6/16/2024 15:00,82.686,84,,,,,
398,6/16/2024 15:15,81.975,74,,,,,
399,6/16/2024 15:30,82.864,106,,,,,
400,6/16/2024 15:45,82.33,68,,,,,
401,6/16/2024 16:00,79.678,44,,,,,
402,6/16/2024 16:15,77.574,52,,,,,
403,6/16/2024 16:30,76.181,61,,,,,
404,6/16/2024 16:45,75.659,52,,,,,
405,6/16/2024 17:00,74.964,48,,,,,
406,6/16/2024 17:15,74.271,42,,,,,
407,6/16/2024 17:30,74.098,49,,,,,
408,6/16/2024 17:45,73.407,25,,,,,
409,6/16/2024 18:00,72.891,30,,,,,
410,6/16/2024 18:15,72.718,39,,,,,
411,6/16/2024 18:30,72.199,24,,,,,
412,6/16/2024 18:45,71.339,17,,,,,
413,6/16/2024 19:00,70.824,16,,,,,
414,6/16/2024 19:15,69.964,8,,,,,
415,6/16/2024 19:30,69.278,8,,,,,
416,6/16/2024 19:45,68.592,8,,,,,
417,6/16/2024 20:00,67.906,6,,,,,
418,6/16/2024 20:15,67.392,3,,,,,
419,6/16/2024 20:30,66.537,2,,,,,
420,6/16/2024 20:45,65.851,0,,,,,
421,6/16/2024 21:00,65.338,0,,,,,
422,6/16/2024 21:15,64.825,0,,,,,
423,6/16/2024 21:30,64.481,0,,,,,
424,6/16/2024 21:45,64.139,0,,,,,
425,6/16/2024 22:00,63.626,0,,,,,
426,6/16/2024 22:15,63.111,0,,,,,
427,6/16/2024 22:30,62.598,0,,,,,
428,6/16/2024 22:45,61.741,0,,,,,
429,6/16/2024 23:00,61.398,0,,,,,
430,6/16/2024 23:15,60.883,0,,,,,
431,6/16/2024 23:30,60.368,0,,,,,
432,6/16/2024 23:45,60.368,0,,,,,
433,6/17/2024 0:00,60.368,0,,,,,
434,6/17/2024 0:15,60.368,0,,,,,
435,6/17/2024 0:30,60.539,0,,,,,
436,6/17/2024 0:45,60.539,0,,,,,
437,6/17/2024 1:00,60.024,0,,,,,
438,6/17/2024 1:15,59.508,0,,,,,
439,6/17/2024 1:30,59.337,0,,,,,
440,6/17/2024 1:45,58.993,0,,,,,
441,6/17/2024 2:00,58.993,0,,,,,
442,6/17/2024 2:15,58.82,0,,,,,
443,6/17/2024 2:30,58.647,0,,,,,
444,6/17/2024 2:45,58.476,0,,,,,
445,6/17/2024 3:00,58.82,0,,,,,
446,6/17/2024 3:15,58.993,0,,,,,
447,6/17/2024 3:30,59.164,0,,,,,
448,6/17/2024 3:45,59.164,0,,,,,
449,6/17/2024 4:00,59.164,0,,,,,
450,6/17/2024 4:15,59.337,0,,,,,
451,6/17/2024 4:30,59.337,0,,,,,
452,6/17/2024 4:45,59.337,0,,,,,
453,6/17/2024 5:00,59.337,0,,,,,
454,6/17/2024 5:15,59.337,0,,,,,
455,6/17/2024 5:30,59.508,1,,,,,
456,6/17/2024 5:45,59.508,2,,,,,
457,6/17/2024 6:00,59.68,7,,,,,
458,6/17/2024 6:15,59.68,10,,,,,
459,6/17/2024 6:30,59.851,11,,,,,
460,6/17/2024 6:45,59.851,13,,,,,
461,6/17/2024 7:00,60.024,29,,,,,
462,6/17/2024 7:15,60.539,28,,,,,
463,6/17/2024 7:30,60.883,45,,,,,
464,6/17/2024 7:45,61.227,41,,,,,
465,6/17/2024 8:00,62.083,45,,,,,
466,6/17/2024 8:15,62.94,60,,,,,
467,6/17/2024 8:30,63.282,50,,,,,
468,6/17/2024 8:45,64.31,91,,,,,
469,6/17/2024 9:00,67.221,110,,,,,
470,6/17/2024 9:15,68.077,77,,,,,
471,6/17/2024 9:30,69.793,86,,,,,
472,6/17/2024 9:45,68.421,48,,,,,
473,6/17/2024 10:00,68.763,61,,,,,
474,6/17/2024 10:15,68.592,44,,,,,
475,6/17/2024 10:30,68.592,65,,,,,
476,6/17/2024 10:45,69.449,49,,,,,
477,6/17/2024 11:00,68.934,37,,,,,
478,6/17/2024 11:15,69.107,41,,,,,
479,6/17/2024 11:30,68.934,20,,,,,
480,6/17/2024 11:45,68.592,47,,,,,
481,6/17/2024 12:00,69.107,40,,,,,
482,6/17/2024 12:15,68.421,11,,,,,
483,6/17/2024 12:30,68.077,45,,,,,
484,6/17/2024 12:45,69.449,71,,,,,
485,6/17/2024 13:00,71.856,87,,,,,
486,6/17/2024 13:15,76.006,99,,,,,
487,6/17/2024 13:30,80.029,99,,,,,
488,6/17/2024 13:45,81.442,93,,,,,
489,6/17/2024 14:00,80.911,87,,,,,
490,6/17/2024 14:15,81.442,83,,,,,
491,6/17/2024 14:30,83.043,84,,,,,
492,6/17/2024 14:45,84.115,81,,,,,
493,6/17/2024 15:00,84.295,73,,,,,
494,6/17/2024 15:15,84.295,78,,,,,
495,6/17/2024 15:30,83.757,70,,,,,
496,6/17/2024 15:45,82.864,98,,,,,
497,6/17/2024 16:00,85.194,83,,,,,
498,6/17/2024 16:15,84.295,39,,,,,
499,6/17/2024 16:30,82.152,30,,,,,
500,6/17/2024 16:45,80.206,22,,,,,
501,6/17/2024 17:00,78.8,25,,,,,
502,6/17/2024 17:15,77.923,17,,,,,
503,6/17/2024 17:30,77.574,26,,,,,
504,6/17/2024 17:45,77.05,29,,,,,
505,6/17/2024 18:00,76.876,21,,,,,
506,6/17/2024 18:15,76.006,21,,,,,
507,6/17/2024 18:30,75.659,20,,,,,
508,6/17/2024 18:45,75.312,19,,,,,
509,6/17/2024 19:00,74.964,14,,,,,
510,6/17/2024 19:15,74.619,9,,,,,
511,6/17/2024 19:30,74.098,10,,,,,
512,6/17/2024 19:45,73.58,4,,,,,
513,6/17/2024 20:00,72.891,4,,,,,
514,6/17/2024 20:15,72.545,2,,,,,
515,6/17/2024 20:30,72.199,0,,,,,
516,6/17/2024 20:45,71.683,0,,,,,
517,6/17/2024 21:00,71.168,0,,,,,
518,6/17/2024 21:15,70.824,0,,,,,
519,6/17/2024 21:30,70.48,0,,,,,
520,6/17/2024 21:45,70.308,0,,,,,
521,6/17/2024 22:00,70.137,0,,,,,
522,6/17/2024 22:15,69.964,0,,,,,
523,6/17/2024 22:30,69.793,0,,,,,
524,6/17/2024 22:45,69.449,0,,,,,
525,6/17/2024 23:00,69.449,0,,,,,
526,6/17/2024 23:15,69.278,0,,,,,
527,6/17/2024 23:30,69.107,0,,,,,
528,6/17/2024 23:45,68.763,0,,,,,
529,6/18/2024 0:00,68.763,0,,,,,
530,6/18/2024 0:15,68.763,0,,,,,
531,6/18/2024 0:30,68.763,0,,,,,
532,6/18/2024 0:45,68.763,0,,,,,
533,6/18/2024 1:00,68.592,0,,,,,
534,6/18/2024 1:15,68.592,0,,,,,
535,6/18/2024 1:30,68.421,0,,,,,
536,6/18/2024 1:45,68.421,0,,,,,
537,6/18/2024 2:00,68.421,0,,,,,
538,6/18/2024 2:15,68.421,0,,,,,
539,6/18/2024 2:30,68.248,0,,,,,
540,6/18/2024 2:45,68.077,0,,,,,
541,6/18/2024 3:00,67.906,0,,,,,
542,6/18/2024 3:15,67.735,0,,,,,
543,6/18/2024 3:30,67.564,0,,,,,
544,6/18/2024 3:45,67.564,0,,,,,
545,6/18/2024 4:00,67.221,0,,,,,
546,6/18/2024 4:15,67.05,0,,,,,
547,6/18/2024 4:30,67.05,0,,,,,
548,6/18/2024 4:45,66.879,0,,,,,
549,6/18/2024 5:00,66.708,0,,,,,
550,6/18/2024 5:15,66.366,1,,,,,
551,6/18/2024 5:30,66.193,3,,,,,
552,6/18/2024 5:45,66.366,4,,,,,
553,6/18/2024 6:00,66.193,7,,,,,
554,6/18/2024 6:15,66.366,21,,,,,
555,6/18/2024 6:30,66.879,24,,,,,
556,6/18/2024 6:45,67.392,25,,,,,
557,6/18/2024 7:00,67.735,29,,,,,
558,6/18/2024 7:15,68.077,33,,,,,
559,6/18/2024 7:30,69.107,95,,,,,
560,6/18/2024 7:45,70.824,124,,,,,
561,6/18/2024 8:00,72.545,128,,,,,
562,6/18/2024 8:15,74.098,128,,,,,
563,6/18/2024 8:30,74.964,87,,,,,
564,6/18/2024 8:45,77.225,152,,,,,
565,6/18/2024 9:00,77.923,86,,,,,
566,6/18/2024 9:15,78.449,125,,,,,
