#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422130, SEN S/N: 21422130)","Intensity, lum/ft² (LGR S/N: 21422130, SEN S/N: 21422130)",Coupler Attached (LGR S/N: 21422130),Host Connected (LGR S/N: 21422130),Stopped (LGR S/N: 21422130),End Of File (LGR S/N: 21422130)
79,5/24/2024 7:30,65.68,4,,,,
80,5/24/2024 7:45,65.68,5,,,,
81,5/24/2024 8:00,65.68,6,,,,
82,5/24/2024 8:15,65.509,9,,,,
83,5/24/2024 8:30,65.509,23,,,,
84,5/24/2024 8:45,65.68,36,,,,
85,5/24/2024 9:00,65.509,42,,,,
86,5/24/2024 9:15,65.509,53,,,,
87,5/24/2024 9:30,65.68,52,,,,
88,5/24/2024 9:45,66.537,480,,,,
89,5/24/2024 10:00,66.193,87,,,,
90,5/24/2024 10:15,66.366,22,,,,
91,5/24/2024 10:30,66.537,12,,,,
92,5/24/2024 10:45,66.879,11,,,,
93,5/24/2024 11:00,67.221,8,,,,
94,5/24/2024 11:15,67.564,15,,,,
95,5/24/2024 11:30,67.906,22,,,,
96,5/24/2024 11:45,68.077,144,,,,
97,5/24/2024 12:00,67.906,114,,,,
98,5/24/2024 12:15,68.421,91,,,,
99,5/24/2024 12:30,69.107,85,,,,
100,5/24/2024 12:45,69.793,72,,,,
101,5/24/2024 13:00,70.48,37,,,,
102,5/24/2024 13:15,71.168,26,,,,
103,5/24/2024 13:30,71.512,18,,,,
104,5/24/2024 13:45,71.856,29,,,,
105,5/24/2024 14:00,72.028,33,,,,
106,5/24/2024 14:15,72.545,29,,,,
107,5/24/2024 14:30,73.234,30,,,,
108,5/24/2024 14:45,74.098,37,,,,
109,5/24/2024 15:00,74.271,25,,,,
110,5/24/2024 15:15,74.791,24,,,,
111,5/24/2024 15:30,74.964,25,,,,
112,5/24/2024 15:45,75.312,25,,,,
113,5/24/2024 16:00,75.484,24,,,,
114,5/24/2024 16:15,75.659,32,,,,
115,5/24/2024 16:30,75.832,43,,,,
116,5/24/2024 16:45,75.659,22,,,,
117,5/24/2024 17:00,75.659,14,,,,
118,5/24/2024 17:15,75.659,28,,,,
119,5/24/2024 17:30,75.484,22,,,,
120,5/24/2024 17:45,75.484,43,,,,
121,5/24/2024 18:00,75.139,25,,,,
122,5/24/2024 18:15,74.791,24,,,,
123,5/24/2024 18:30,74.619,13,,,,
124,5/24/2024 18:45,74.098,4,,,,
125,5/24/2024 19:00,73.58,1,,,,
126,5/24/2024 19:15,73.062,1,,,,
127,5/24/2024 19:30,72.718,0,,,,
128,5/24/2024 19:45,72.199,0,,,,
129,5/24/2024 20:00,71.856,0,,,,
130,5/24/2024 20:15,71.512,0,,,,
131,5/24/2024 20:30,71.168,0,,,,
132,5/24/2024 20:45,70.995,0,,,,
133,5/24/2024 21:00,70.651,0,,,,
134,5/24/2024 21:15,70.48,0,,,,
135,5/24/2024 21:30,70.137,0,,,,
136,5/24/2024 21:45,69.964,0,,,,
137,5/24/2024 22:00,69.622,0,,,,
138,5/24/2024 22:15,69.449,0,,,,
139,5/24/2024 22:30,69.107,0,,,,
140,5/24/2024 22:45,68.934,0,,,,
141,5/24/2024 23:00,68.763,0,,,,
142,5/24/2024 23:15,68.421,0,,,,
143,5/24/2024 23:30,68.248,0,,,,
144,5/24/2024 23:45,67.906,0,,,,
145,5/25/2024 0:00,67.735,0,,,,
146,5/25/2024 0:15,67.564,0,,,,
147,5/25/2024 0:30,67.221,0,,,,
148,5/25/2024 0:45,67.05,0,,,,
149,5/25/2024 1:00,66.879,0,,,,
150,5/25/2024 1:15,66.537,0,,,,
151,5/25/2024 1:30,66.366,0,,,,
152,5/25/2024 1:45,66.193,0,,,,
153,5/25/2024 2:00,65.851,0,,,,
154,5/25/2024 2:15,65.68,0,,,,
155,5/25/2024 2:30,65.509,0,,,,
156,5/25/2024 2:45,65.167,0,,,,
157,5/25/2024 3:00,64.996,0,,,,
158,5/25/2024 3:15,64.825,0,,,,
159,5/25/2024 3:30,64.481,0,,,,
160,5/25/2024 3:45,64.31,0,,,,
161,5/25/2024 4:00,64.139,0,,,,
162,5/25/2024 4:15,63.968,0,,,,
163,5/25/2024 4:30,63.626,0,,,,
164,5/25/2024 4:45,63.455,0,,,,
165,5/25/2024 5:00,63.282,0,,,,
166,5/25/2024 5:15,62.94,0,,,,
167,5/25/2024 5:30,62.769,0,,,,
168,5/25/2024 5:45,62.598,0,,,,
169,5/25/2024 6:00,62.425,1,,,,
170,5/25/2024 6:15,62.254,1,,,,
171,5/25/2024 6:30,61.912,2,,,,
172,5/25/2024 6:45,61.741,4,,,,
173,5/25/2024 7:00,61.569,6,,,,
174,5/25/2024 7:15,61.398,6,,,,
175,5/25/2024 7:30,61.398,4,,,,
176,5/25/2024 7:45,61.227,7,,,,
177,5/25/2024 8:00,61.054,11,,,,
178,5/25/2024 8:15,61.054,13,,,,
179,5/25/2024 8:30,61.054,33,,,,
180,5/25/2024 8:45,61.054,75,,,,
181,5/25/2024 9:00,61.227,65,,,,
182,5/25/2024 9:15,61.227,57,,,,
183,5/25/2024 9:30,61.398,57,,,,
184,5/25/2024 9:45,62.425,368,,,,
185,5/25/2024 10:00,62.254,152,,,,
186,5/25/2024 10:15,63.111,152,,,,
187,5/25/2024 10:30,63.626,72,,,,
188,5/25/2024 10:45,64.139,60,,,,
189,5/25/2024 11:00,64.825,54,,,,
190,5/25/2024 11:15,65.509,102,,,,
191,5/25/2024 11:30,66.708,256,,,,
192,5/25/2024 11:45,67.221,98,,,,
193,5/25/2024 12:00,67.906,59,,,,
194,5/25/2024 12:15,68.592,72,,,,
195,5/25/2024 12:30,69.278,53,,,,
196,5/25/2024 12:45,69.793,77,,,,
197,5/25/2024 13:00,70.48,56,,,,
198,5/25/2024 13:15,70.995,36,,,,
199,5/25/2024 13:30,71.168,58,,,,
200,5/25/2024 13:45,71.683,48,,,,
201,5/25/2024 14:00,72.028,38,,,,
202,5/25/2024 14:15,72.372,38,,,,
203,5/25/2024 14:30,72.891,45,,,,
204,5/25/2024 14:45,73.062,24,,,,
205,5/25/2024 15:00,73.407,30,,,,
206,5/25/2024 15:15,73.58,33,,,,
207,5/25/2024 15:30,74.098,22,,,,
208,5/25/2024 15:45,74.619,24,,,,
209,5/25/2024 16:00,74.791,30,,,,
210,5/25/2024 16:15,74.964,22,,,,
211,5/25/2024 16:30,74.791,20,,,,
212,5/25/2024 16:45,74.619,16,,,,
213,5/25/2024 17:00,74.446,14,,,,
214,5/25/2024 17:15,73.926,7,,,,
215,5/25/2024 17:30,73.58,5,,,,
216,5/25/2024 17:45,73.234,4,,,,
217,5/25/2024 18:00,72.718,5,,,,
218,5/25/2024 18:15,72.545,4,,,,
219,5/25/2024 18:30,72.199,5,,,,
220,5/25/2024 18:45,71.856,5,,,,
221,5/25/2024 19:00,71.512,3,,,,
222,5/25/2024 19:15,71.339,1,,,,
223,5/25/2024 19:30,70.995,1,,,,
224,5/25/2024 19:45,70.651,0,,,,
225,5/25/2024 20:00,70.48,0,,,,
226,5/25/2024 20:15,70.137,0,,,,
227,5/25/2024 20:30,69.964,0,,,,
228,5/25/2024 20:45,69.622,0,,,,
229,5/25/2024 21:00,69.449,0,,,,
230,5/25/2024 21:15,69.107,0,,,,
231,5/25/2024 21:30,68.934,0,,,,
232,5/25/2024 21:45,68.763,0,,,,
233,5/25/2024 22:00,68.592,0,,,,
234,5/25/2024 22:15,68.248,0,,,,
235,5/25/2024 22:30,68.077,0,,,,
236,5/25/2024 22:45,67.906,0,,,,
237,5/25/2024 23:00,67.906,0,,,,
238,5/25/2024 23:15,67.564,0,,,,
239,5/25/2024 23:30,67.392,0,,,,
240,5/25/2024 23:45,67.221,0,,,,
241,5/26/2024 0:00,67.05,0,,,,
242,5/26/2024 0:15,66.879,0,,,,
243,5/26/2024 0:30,66.879,0,,,,
244,5/26/2024 0:45,66.708,0,,,,
245,5/26/2024 1:00,66.537,0,,,,
246,5/26/2024 1:15,66.366,0,,,,
247,5/26/2024 1:30,66.193,0,,,,
248,5/26/2024 1:45,66.022,0,,,,
249,5/26/2024 2:00,65.851,0,,,,
250,5/26/2024 2:15,65.851,0,,,,
251,5/26/2024 2:30,65.68,0,,,,
252,5/26/2024 2:45,65.509,0,,,,
253,5/26/2024 3:00,65.509,0,,,,
254,5/26/2024 3:15,65.338,0,,,,
255,5/26/2024 3:30,65.167,0,,,,
256,5/26/2024 3:45,65.167,0,,,,
257,5/26/2024 4:00,64.996,0,,,,
258,5/26/2024 4:15,64.825,0,,,,
259,5/26/2024 4:30,64.825,0,,,,
260,5/26/2024 4:45,64.652,0,,,,
261,5/26/2024 5:00,64.481,0,,,,
262,5/26/2024 5:15,64.481,0,,,,
263,5/26/2024 5:30,64.31,0,,,,
264,5/26/2024 5:45,64.31,0,,,,
265,5/26/2024 6:00,64.139,0,,,,
266,5/26/2024 6:15,64.139,1,,,,
267,5/26/2024 6:30,64.139,2,,,,
268,5/26/2024 6:45,64.139,4,,,,
269,5/26/2024 7:00,63.968,7,,,,
270,5/26/2024 7:15,63.968,8,,,,
271,5/26/2024 7:30,64.139,11,,,,
272,5/26/2024 7:45,64.139,12,,,,
273,5/26/2024 8:00,64.139,15,,,,
274,5/26/2024 8:15,64.139,17,,,,
275,5/26/2024 8:30,64.31,30,,,,
276,5/26/2024 8:45,64.481,39,,,,
277,5/26/2024 9:00,64.825,55,,,,
278,5/26/2024 9:15,64.996,84,,,,
279,5/26/2024 9:30,65.167,57,,,,
280,5/26/2024 9:45,66.022,512,,,,
281,5/26/2024 10:00,65.851,110,,,,
282,5/26/2024 10:15,66.366,74,,,,
283,5/26/2024 10:30,66.879,62,,,,
284,5/26/2024 10:45,67.392,71,,,,
285,5/26/2024 11:00,68.077,41,,,,
286,5/26/2024 11:15,68.763,64,,,,
287,5/26/2024 11:30,69.793,136,,,,
288,5/26/2024 11:45,69.964,54,,,,
289,5/26/2024 12:00,70.824,58,,,,
290,5/26/2024 12:15,71.683,59,,,,
291,5/26/2024 12:30,72.545,46,,,,
292,5/26/2024 12:45,73.234,54,,,,
293,5/26/2024 13:00,73.926,37,,,,
294,5/26/2024 13:15,74.446,38,,,,
295,5/26/2024 13:30,74.964,35,,,,
296,5/26/2024 13:45,75.484,33,,,,
297,5/26/2024 14:00,76.006,26,,,,
298,5/26/2024 14:15,76.528,29,,,,
299,5/26/2024 14:30,77.05,27,,,,
300,5/26/2024 14:45,77.749,35,,,,
301,5/26/2024 15:00,78.274,24,,,,
302,5/26/2024 15:15,78.624,23,,,,
303,5/26/2024 15:30,79.326,24,,,,
304,5/26/2024 15:45,79.678,22,,,,
305,5/26/2024 16:00,80.029,23,,,,
306,5/26/2024 16:15,80.206,26,,,,
307,5/26/2024 16:30,80.559,27,,,,
308,5/26/2024 16:45,80.559,21,,,,
309,5/26/2024 17:00,80.559,20,,,,
310,5/26/2024 17:15,80.559,26,,,,
311,5/26/2024 17:30,80.559,20,,,,
312,5/26/2024 17:45,80.735,33,,,,
313,5/26/2024 18:00,80.206,7,,,,
314,5/26/2024 18:15,79.853,3,,,,
315,5/26/2024 18:30,79.502,13,,,,
316,5/26/2024 18:45,78.975,4,,,,
317,5/26/2024 19:00,78.449,2,,,,
318,5/26/2024 19:15,77.923,1,,,,
319,5/26/2024 19:30,77.4,0,,,,
320,5/26/2024 19:45,76.876,0,,,,
321,5/26/2024 20:00,76.354,0,,,,
322,5/26/2024 20:15,76.006,0,,,,
323,5/26/2024 20:30,75.484,0,,,,
324,5/26/2024 20:45,75.139,0,,,,
325,5/26/2024 21:00,74.791,0,,,,
326,5/26/2024 21:15,74.446,0,,,,
327,5/26/2024 21:30,74.098,0,,,,
328,5/26/2024 21:45,73.753,0,,,,
329,5/26/2024 22:00,73.407,0,,,,
330,5/26/2024 22:15,73.062,0,,,,
331,5/26/2024 22:30,72.718,0,,,,
332,5/26/2024 22:45,72.372,0,,,,
333,5/26/2024 23:00,72.199,0,,,,
334,5/26/2024 23:15,71.856,0,,,,
335,5/26/2024 23:30,71.683,0,,,,
336,5/26/2024 23:45,71.339,0,,,,
337,5/27/2024 0:00,71.168,0,,,,
338,5/27/2024 0:15,70.824,0,,,,
339,5/27/2024 0:30,70.651,0,,,,
340,5/27/2024 0:45,70.48,0,,,,
341,5/27/2024 1:00,70.308,0,,,,
342,5/27/2024 1:15,70.137,0,,,,
343,5/27/2024 1:30,69.964,0,,,,
344,5/27/2024 1:45,69.793,0,,,,
345,5/27/2024 2:00,69.622,0,,,,
346,5/27/2024 2:15,69.622,0,,,,
347,5/27/2024 2:30,69.449,0,,,,
348,5/27/2024 2:45,69.278,0,,,,
349,5/27/2024 3:00,69.107,0,,,,
350,5/27/2024 3:15,69.107,0,,,,
351,5/27/2024 3:30,68.934,0,,,,
352,5/27/2024 3:45,68.763,0,,,,
353,5/27/2024 4:00,68.763,0,,,,
354,5/27/2024 4:15,68.592,0,,,,
355,5/27/2024 4:30,68.592,0,,,,
356,5/27/2024 4:45,68.421,0,,,,
357,5/27/2024 5:00,68.248,0,,,,
358,5/27/2024 5:15,68.248,0,,,,
359,5/27/2024 5:30,68.077,0,,,,
360,5/27/2024 5:45,68.077,0,,,,
361,5/27/2024 6:00,67.906,2,,,,
362,5/27/2024 6:15,67.906,2,,,,
363,5/27/2024 6:30,67.735,3,,,,
364,5/27/2024 6:45,67.564,2,,,,
365,5/27/2024 7:00,67.564,4,,,,
366,5/27/2024 7:15,67.392,3,,,,
367,5/27/2024 7:30,67.392,7,,,,
368,5/27/2024 7:45,67.221,6,,,,
369,5/27/2024 8:00,67.221,6,,,,
370,5/27/2024 8:15,67.05,6,,,,
371,5/27/2024 8:30,67.05,8,,,,
372,5/27/2024 8:45,67.05,15,,,,
373,5/27/2024 9:00,67.05,9,,,,
374,5/27/2024 9:15,66.879,15,,,,
375,5/27/2024 9:30,66.879,7,,,,
376,5/27/2024 9:45,66.879,13,,,,
377,5/27/2024 10:00,66.708,18,,,,
378,5/27/2024 10:15,66.708,21,,,,
379,5/27/2024 10:30,66.879,58,,,,
380,5/27/2024 10:45,66.879,60,,,,
381,5/27/2024 11:00,67.05,43,,,,
382,5/27/2024 11:15,67.221,55,,,,
383,5/27/2024 11:30,67.392,152,,,,
384,5/27/2024 11:45,67.564,50,,,,
385,5/27/2024 12:00,67.735,71,,,,
386,5/27/2024 12:15,68.248,67,,,,
387,5/27/2024 12:30,68.421,94,,,,
388,5/27/2024 12:45,69.278,46,,,,
389,5/27/2024 13:00,69.793,59,,,,
390,5/27/2024 13:15,70.651,57,,,,
391,5/27/2024 13:30,70.824,33,,,,
392,5/27/2024 13:45,71.339,58,,,,
393,5/27/2024 14:00,71.512,37,,,,
394,5/27/2024 14:15,71.856,32,,,,
395,5/27/2024 14:30,72.028,37,,,,
396,5/27/2024 14:45,72.372,37,,,,
397,5/27/2024 15:00,72.718,23,,,,
398,5/27/2024 15:15,72.891,22,,,,
399,5/27/2024 15:30,72.891,21,,,,
400,5/27/2024 15:45,72.372,14,,,,
401,5/27/2024 16:00,72.372,7,,,,
402,5/27/2024 16:15,72.199,12,,,,
403,5/27/2024 16:30,71.856,13,,,,
404,5/27/2024 16:45,71.683,12,,,,
405,5/27/2024 17:00,71.339,10,,,,
406,5/27/2024 17:15,71.168,3,,,,
407,5/27/2024 17:30,71.168,4,,,,
408,5/27/2024 17:45,70.995,2,,,,
409,5/27/2024 18:00,70.995,2,,,,
410,5/27/2024 18:15,70.995,2,,,,
411,5/27/2024 18:30,70.824,1,,,,
412,5/27/2024 18:45,70.824,1,,,,
413,5/27/2024 19:00,70.651,1,,,,
414,5/27/2024 19:15,70.651,0,,,,
415,5/27/2024 19:30,70.48,0,,,,
416,5/27/2024 19:45,70.308,0,,,,
417,5/27/2024 20:00,70.137,0,,,,
418,5/27/2024 20:15,69.964,0,,,,
419,5/27/2024 20:30,69.622,0,,,,
420,5/27/2024 20:45,69.449,0,,,,
421,5/27/2024 21:00,69.449,0,,,,
422,5/27/2024 21:15,69.278,0,,,,
423,5/27/2024 21:30,69.107,0,,,,
424,5/27/2024 21:45,69.107,0,,,,
425,5/27/2024 22:00,69.107,0,,,,
426,5/27/2024 22:15,69.107,0,,,,
427,5/27/2024 22:30,68.934,0,,,,
428,5/27/2024 22:45,68.934,0,,,,
429,5/27/2024 23:00,68.934,0,,,,
430,5/27/2024 23:15,68.934,0,,,,
431,5/27/2024 23:30,68.934,0,,,,
432,5/27/2024 23:45,68.934,0,,,,
433,5/28/2024 0:00,68.934,0,,,,
434,5/28/2024 0:15,68.763,0,,,,
435,5/28/2024 0:30,68.763,0,,,,
436,5/28/2024 0:45,68.763,0,,,,
437,5/28/2024 1:00,68.763,0,,,,
438,5/28/2024 1:15,68.592,0,,,,
439,5/28/2024 1:30,68.421,0,,,,
440,5/28/2024 1:45,68.421,0,,,,
441,5/28/2024 2:00,68.248,0,,,,
442,5/28/2024 2:15,68.077,0,,,,
443,5/28/2024 2:30,68.077,0,,,,
444,5/28/2024 2:45,67.906,0,,,,
445,5/28/2024 3:00,67.906,0,,,,
446,5/28/2024 3:15,67.906,0,,,,
447,5/28/2024 3:30,67.735,0,,,,
448,5/28/2024 3:45,67.735,0,,,,
449,5/28/2024 4:00,67.735,0,,,,
450,5/28/2024 4:15,67.735,0,,,,
451,5/28/2024 4:30,67.564,0,,,,
452,5/28/2024 4:45,67.564,0,,,,
453,5/28/2024 5:00,67.392,0,,,,
454,5/28/2024 5:15,67.392,0,,,,
455,5/28/2024 5:30,67.392,0,,,,
456,5/28/2024 5:45,67.221,0,,,,
457,5/28/2024 6:00,67.221,0,,,,
458,5/28/2024 6:15,67.221,2,,,,
459,5/28/2024 6:30,67.221,1,,,,
460,5/28/2024 6:45,67.05,3,,,,
461,5/28/2024 7:00,67.05,3,,,,
462,5/28/2024 7:15,67.05,6,,,,
463,5/28/2024 7:30,67.05,7,,,,
464,5/28/2024 7:45,67.05,8,,,,
465,5/28/2024 8:00,67.05,9,,,,
466,5/28/2024 8:15,67.05,18,,,,
467,5/28/2024 8:30,67.05,50,,,,
468,5/28/2024 8:45,67.735,114,,,,
469,5/28/2024 9:00,67.392,192,,,,
470,5/28/2024 9:15,67.05,24,,,,
471,5/28/2024 9:30,67.05,22,,,,
472,5/28/2024 9:45,67.05,256,,,,
473,5/28/2024 10:00,67.392,42,,,,
474,5/28/2024 10:15,67.392,480,,,,
475,5/28/2024 10:30,67.392,21,,,,
476,5/28/2024 10:45,67.735,23,,,,
477,5/28/2024 11:00,67.735,24,,,,
478,5/28/2024 11:15,68.077,67,,,,
479,5/28/2024 11:30,68.592,29,,,,
480,5/28/2024 11:45,68.934,64,,,,
481,5/28/2024 12:00,69.449,45,,,,
482,5/28/2024 12:15,69.964,80,,,,
483,5/28/2024 12:30,70.48,58,,,,
484,5/28/2024 12:45,70.995,19,,,,
485,5/28/2024 13:00,71.512,17,,,,
486,5/28/2024 13:15,71.856,11,,,,
487,5/28/2024 13:30,71.856,22,,,,
488,5/28/2024 13:45,72.199,44,,,,
489,5/28/2024 14:00,72.372,23,,,,
490,5/28/2024 14:15,72.718,28,,,,
491,5/28/2024 14:30,73.062,45,,,,
492,5/28/2024 14:45,73.58,40,,,,
493,5/28/2024 15:00,74.619,22,,,,
494,5/28/2024 15:15,74.791,24,,,,
495,5/28/2024 15:30,75.139,30,,,,
496,5/28/2024 15:45,75.139,11,,,,
497,5/28/2024 16:00,75.484,13,,,,
498,5/28/2024 16:15,75.484,11,,,,
499,5/28/2024 16:30,75.659,30,,,,
500,5/28/2024 16:45,75.484,11,,,,
501,5/28/2024 17:00,75.312,4,,,,
502,5/28/2024 17:15,74.964,3,,,,
503,5/28/2024 17:30,74.791,5,,,,
504,5/28/2024 17:45,74.619,6,,,,
505,5/28/2024 18:00,74.271,4,,,,
506,5/28/2024 18:15,74.098,2,,,,
507,5/28/2024 18:30,73.753,1,,,,
508,5/28/2024 18:45,73.407,3,,,,
509,5/28/2024 19:00,73.062,0,,,,
510,5/28/2024 19:15,72.718,0,,,,
511,5/28/2024 19:30,72.372,0,,,,
512,5/28/2024 19:45,72.199,0,,,,
513,5/28/2024 20:00,71.856,0,,,,
514,5/28/2024 20:15,71.683,0,,,,
515,5/28/2024 20:30,71.339,0,,,,
516,5/28/2024 20:45,71.168,0,,,,
517,5/28/2024 21:00,70.995,0,,,,
518,5/28/2024 21:15,70.824,0,,,,
519,5/28/2024 21:30,70.651,0,,,,
520,5/28/2024 21:45,70.48,0,,,,
521,5/28/2024 22:00,70.308,0,,,,
522,5/28/2024 22:15,70.137,0,,,,
523,5/28/2024 22:30,69.964,0,,,,
524,5/28/2024 22:45,69.793,0,,,,
525,5/28/2024 23:00,69.622,0,,,,
526,5/28/2024 23:15,69.449,0,,,,
527,5/28/2024 23:30,69.278,0,,,,
528,5/28/2024 23:45,69.107,0,,,,
529,5/29/2024 0:00,68.934,0,,,,
530,5/29/2024 0:15,68.763,0,,,,
531,5/29/2024 0:30,68.763,0,,,,
532,5/29/2024 0:45,68.592,0,,,,
533,5/29/2024 1:00,68.421,0,,,,
534,5/29/2024 1:15,68.421,0,,,,
535,5/29/2024 1:30,68.248,0,,,,
536,5/29/2024 1:45,68.077,0,,,,
537,5/29/2024 2:00,67.906,0,,,,
538,5/29/2024 2:15,67.906,0,,,,
539,5/29/2024 2:30,67.735,0,,,,
540,5/29/2024 2:45,67.564,0,,,,
541,5/29/2024 3:00,67.564,0,,,,
542,5/29/2024 3:15,67.392,0,,,,
543,5/29/2024 3:30,67.392,0,,,,
544,5/29/2024 3:45,67.221,0,,,,
545,5/29/2024 4:00,67.05,0,,,,
546,5/29/2024 4:15,66.879,0,,,,
547,5/29/2024 4:30,66.879,0,,,,
548,5/29/2024 4:45,66.708,0,,,,
549,5/29/2024 5:00,66.537,0,,,,
550,5/29/2024 5:15,66.537,0,,,,
551,5/29/2024 5:30,66.366,0,,,,
552,5/29/2024 5:45,66.366,0,,,,
553,5/29/2024 6:00,66.193,0,,,,
554,5/29/2024 6:15,66.022,0,,,,
555,5/29/2024 6:30,66.022,0,,,,
556,5/29/2024 6:45,65.851,1,,,,
557,5/29/2024 7:00,65.851,1,,,,
558,5/29/2024 7:15,65.68,0,,,,
559,5/29/2024 7:30,65.509,4,,,,
560,5/29/2024 7:45,65.509,2,,,,
561,5/29/2024 8:00,65.509,3,,,,
562,5/29/2024 8:15,65.338,2,,,,
563,5/29/2024 8:30,65.338,3,,,,
564,5/29/2024 8:45,65.338,5,,,,
565,5/29/2024 9:00,65.167,7,,,,
566,5/29/2024 9:15,65.167,9,,,,
567,5/29/2024 9:30,65.167,11,,,,
568,5/29/2024 9:45,65.167,10,,,,
569,5/29/2024 10:00,65.167,13,,,,
570,5/29/2024 10:15,65.167,12,,,,
571,5/29/2024 10:30,65.167,17,,,,
572,5/29/2024 10:45,65.338,15,,,,
573,5/29/2024 11:00,65.338,20,,,,
574,5/29/2024 11:15,65.509,22,,,,
575,5/29/2024 11:30,65.509,18,,,,
576,5/29/2024 11:45,65.68,20,,,,
577,5/29/2024 12:00,65.851,18,,,,
578,5/29/2024 12:15,66.022,42,,,,
579,5/29/2024 12:30,66.366,29,,,,
580,5/29/2024 12:45,66.708,103,,,,
581,5/29/2024 13:00,67.05,21,,,,
582,5/29/2024 13:15,67.564,26,,,,
583,5/29/2024 13:30,68.077,23,,,,
584,5/29/2024 13:45,68.592,19,,,,
585,5/29/2024 14:00,68.592,19,,,,
586,5/29/2024 14:15,69.107,15,,,,
587,5/29/2024 14:30,69.622,26,,,,
588,5/29/2024 14:45,69.964,42,,,,
589,5/29/2024 15:00,70.308,32,,,,
590,5/29/2024 15:15,70.824,29,,,,
591,5/29/2024 15:30,71.168,8,,,,
592,5/29/2024 15:45,71.856,25,,,,
593,5/29/2024 16:00,72.028,25,,,,
594,5/29/2024 16:15,72.545,35,,,,
